account_id,region,instance_id,timestamp,cpu_avg,cpu_max,network_in_avg,network_out_avg,disk_read_ops_avg,disk_write_ops_avg,period_seconds
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-12T17:00:00+00:00,0.3379949634969834,0.5921897676280714,24888.03888888889,38101.072222222225,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-09T23:00:00+00:00,0.33689995572869524,0.5499908334861084,25154.916666666668,38635.28888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-31T02:00:00+00:00,0.3235148437573709,0.6009916361997296,25288.866666666665,38320.01111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-28T08:00:00+00:00,0.3272192315192901,0.5993407252022774,24960.444444444445,37968.27222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T05:00:00+00:00,0.33500062147014265,0.6749662516874155,25401.23888888889,38832.74444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-08T08:00:00+00:00,0.3375984442006181,0.5411705936225127,25253.4,38508.71666666667,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-29T11:00:00+00:00,0.3229175141030919,0.5333511117037235,25184.655555555557,38184.811111111114,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-15T11:00:00+00:00,0.3294442114856265,0.5417027801853457,25018.31111111111,38016.53333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-05T14:00:00+00:00,0.3323627919590151,0.5421365183158737,24987.911111111112,38137.21666666667,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-26T17:00:00+00:00,0.3289826967246669,0.525,25071.366666666665,38344.438888888886,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-02T20:00:00+00:00,0.32180674259637265,0.5166752779212986,25475.283333333333,38507.066666666666,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-23T23:00:00+00:00,0.3285197502540015,0.5416305579628025,25224.216666666667,38408.74444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-13T20:00:00+00:00,0.3379672046513022,0.5673001518362171,24845.98888888889,38180.72222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-03T23:00:00+00:00,0.3282405008081058,0.5249912501458309,25565.755555555555,38466.12777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-25T02:00:00+00:00,0.3289846596587086,0.5416666666666667,24998.75,38184.705555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-01T05:00:00+00:00,0.3210617121198472,0.5171234590554991,25173.12777777778,37976.50555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-22T08:00:00+00:00,1.274402359757641,1.5334611217601466,21842.855555555554,29737.222222222223,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-11T02:00:00+00:00,0.34245173069344614,0.5833041681249271,24888.144444444446,38110.48333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-12T05:00:00+00:00,0.34004846397029115,0.5755179661695526,24869.983333333334,38081.4,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-02T08:00:00+00:00,0.3252777033172875,0.5250175005833527,25253.35,38268.11111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-23T11:00:00+00:00,0.3368516526505489,0.5499999999999999,25388.42777777778,38661.12222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-09T11:00:00+00:00,0.33611456299664494,0.5504862628655312,24946.96111111111,38260.95,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-30T14:00:00+00:00,0.32439990978906885,0.5083333333333333,24957.172222222223,38015.38888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-06T17:00:00+00:00,0.3320800522463378,0.5416486117129429,24941.555555555555,38341.25555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-27T20:00:00+00:00,0.32823862624585376,0.53337778148179,25184.566666666666,38293.03333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T20:00:00+00:00,0.33328670444017006,0.5333511117037235,25142.205555555556,38483.066666666666,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-28T23:00:00+00:00,0.32727242484344404,0.5416666666666667,25016.81111111111,37945.25,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-05T02:00:00+00:00,0.332589278498875,0.5583612513959032,25069.655555555557,38447.316666666666,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-26T05:00:00+00:00,0.3268998329210311,0.5756331965161677,25059.277777777777,38329.23888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-14T23:00:00+00:00,0.33588300076055444,0.5339206460439817,24959.938547486032,37965.340782122905,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-16T02:00:00+00:00,0.33610768232191307,0.5826729706332823,25131.433333333334,38238.23333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-06T05:00:00+00:00,0.33175760602130844,0.5333244445925901,25144.73888888889,38218.34444444445,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-27T08:00:00+00:00,0.32972378289987264,0.5333333333333333,25472.983333333334,38701.45,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-24T14:00:00+00:00,0.33064760796589654,0.5423174476037912,25287.422222222223,38448.95,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-13T08:00:00+00:00,0.3391676941107109,0.5839075090505664,24972.022222222222,38244.41111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-03T11:00:00+00:00,0.3263375710693133,0.5666666666666667,24980.68888888889,38016.49444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-10T14:00:00+00:00,0.33698983181934844,0.5504862628655312,25161.055555555555,38452.555555555555,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-31T17:00:00+00:00,0.3232867049105637,0.525,25014.178770949722,38027.79888268156,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-22T23:00:00+00:00,0.3378307001746018,0.5676221639760263,25397.033333333333,38244.71111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-11T17:00:00+00:00,0.33736004954188936,0.5666761112685211,24902.194444444445,38118.6,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-01T20:00:00+00:00,0.3232391791815998,0.5083163894536848,25769.966666666667,38460.27777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-30T02:00:00+00:00,0.3245366737464429,0.5499999999999999,25198.133333333335,38263.48888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-08T23:00:00+00:00,0.33486196259634765,0.5495145954406941,24914.044444444444,38236.35555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-10T02:00:00+00:00,0.33731368349819973,0.7249879168680522,25107.25,38426.572222222225,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-31T05:00:00+00:00,0.3230068256011076,0.5000250012500624,24985.366666666665,38069.11111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-28T11:00:00+00:00,0.3321300914997107,1.0417013900463348,25946.233333333334,39129.58888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T08:00:00+00:00,0.33587762006510263,0.5421455619130232,25393.755555555555,38786.32777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-14T11:00:00+00:00,0.34698681201917214,0.5660345947025821,25229.094444444443,38593.811111111114,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-04T14:00:00+00:00,0.3271783676469007,0.5171234590554991,25198.766666666666,38079.205555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-25T17:00:00+00:00,0.33079153707855685,0.5422722039610899,25274.73888888889,38484.811111111114,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T02:00:00+00:00,0.33171457045221614,0.5587989991659716,25043.077777777777,38421.15555555555,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-04T08:00:00+00:00,0.32532483540251905,0.5083502783426114,25195.95,38182.927777777775,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-05T17:00:00+00:00,0.3293980289260263,0.5416756945949099,25013.078212290504,38093.05027932961,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-02T23:00:00+00:00,0.32148352182095596,0.5171752223019302,25101.866666666665,38113.055555555555,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-01T14:00:00+00:00,0.32161941997952515,0.5333155561481284,25410.316666666666,38113.75555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-23T20:00:00+00:00,0.3327559488073682,0.7748934521503293,25117.424581005587,38397.40223463687,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-13T23:00:00+00:00,0.3423150908041903,0.5999900001666639,25219.577777777777,38589.805555555555,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-22T11:00:00+00:00,0.7275847223245387,20.42957042957043,790595.6,42558.17222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-12T14:00:00+00:00,0.33749812620859965,0.5583705580372025,24889.694444444445,38102.62777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-09T20:00:00+00:00,0.3342569916371927,0.5333244445925901,24915.983333333334,38250.95,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-11T05:00:00+00:00,0.3428747436936569,0.5499999999999999,25148.966666666667,38331.03888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-08T11:00:00+00:00,0.3374994760937704,0.5499908334861084,25162.277777777777,38441.23333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-30T17:00:00+00:00,0.32439808750227894,0.5161075501539998,25070.577777777777,38116.55,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-01T02:00:00+00:00,0.32171558250226756,0.5333511117037235,25206.6,38031.73888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-29T08:00:00+00:00,0.32379642628364796,0.5250087501458358,25260.05,38156.811111111114,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-27T23:00:00+00:00,0.32717108289233143,0.5583705580372025,25230.333333333332,38449.316666666666,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-25T05:00:00+00:00,0.3287050288960989,0.517270148506591,25399.844444444443,38575.36111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-15T08:00:00+00:00,0.3302789024717865,0.5333244445925901,24961.433333333334,38043.27222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-26T14:00:00+00:00,0.32990769886899735,0.5256044451118786,25285.205555555556,38478.98333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T23:00:00+00:00,0.3357831682301057,0.5416576390393494,24999.88888888889,38394.433333333334,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-05T05:00:00+00:00,0.3318517423427887,0.5249387571449998,25076.95,38430.13888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-06T14:00:00+00:00,0.3331025087651394,0.5416486117129429,25228.366666666665,38563.14444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-03T20:00:00+00:00,0.3240706887342561,0.5749904168263862,25017.922222222223,37964.72777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-02T11:00:00+00:00,0.3240740261479668,0.5254904577605766,25177.594444444443,38038.805555555555,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-24T17:00:00+00:00,0.3284709116728506,0.5256044451118786,25279.433333333334,38554.35555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-14T20:00:00+00:00,0.33879307704321754,0.615937806928468,25051.905555555557,38023.55,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-12T02:00:00+00:00,0.3379617615862839,0.5666855561852062,25160.972222222223,38345.35555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-23T08:00:00+00:00,0.33263763215266734,0.541053472730905,25301.11111111111,38361.95,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-13T11:00:00+00:00,0.33985884518965914,0.6416773612893548,24902.56111111111,38242.01111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-10T17:00:00+00:00,0.3394935887431105,0.5499908334861084,25145.838888888888,38291.51666666667,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-21T23:00:00+00:00,0.453536055157173,14.549999999999999,682647.9178082192,14592.246575342466,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-09T08:00:00+00:00,0.3383351468217044,0.9007656508031828,25381.444444444445,38841.544444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-31T14:00:00+00:00,0.32518441575979007,0.5000416701391783,25483.016666666666,38384.14444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-01T23:00:00+00:00,0.3220384484882025,0.5337959564956295,25354.11111111111,38320.311111111114,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-30T05:00:00+00:00,0.3236578715091984,0.4999833338888704,25054.166666666668,38078.21111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-28T20:00:00+00:00,0.32564655017893224,0.5416666666666667,25337.233333333334,38189.34444444445,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-26T02:00:00+00:00,0.32842634400207865,0.5577105565451912,25167.0,38423.63333333333,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-16T05:00:00+00:00,0.33329066667966983,0.525,24958.155555555557,38148.0,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-27T11:00:00+00:00,0.3302810121362399,0.5339206460439817,25091.966666666667,38255.15,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-07T11:00:00+00:00,0.3359753045973294,0.6166769446157436,25037.922222222223,38506.61666666667,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-08T20:00:00+00:00,0.334210215132279,0.5411796050221468,24972.227777777778,38266.48888888889,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-06T02:00:00+00:00,0.33055757684259035,0.5578127081390701,25073.57222222222,38261.794444444444,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-04T17:00:00+00:00,0.32615869967256994,0.5171320855436559,25093.827777777777,38009.816666666666,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-03T08:00:00+00:00,0.3247699695512493,0.5083418056967617,24995.36111111111,38009.77222222222,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-25T14:00:00+00:00,0.3287509172571069,0.6083434723912065,25153.26111111111,38303.26111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-15T17:00:00+00:00,0.3347217457512799,0.5333244445925901,25137.727777777778,38118.61666666667,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-22T20:00:00+00:00,0.34180596923127976,0.5583426390439841,25708.1,38912.97777777778,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-12T23:00:00+00:00,0.3370812952390229,0.5750862629394409,24824.62222222222,38051.66111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-10-24T05:00:00+00:00,0.3294421888488738,0.5333244445925901,25097.505555555555,38241.85555555556,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-14T08:00:00+00:00,0.34306322542965484,0.5589761559126329,25084.5,38362.71111111111,,,10800
131471595343,eu-north-1,i-09071fcd42e350fa9,2025-11-11T14:00:00+00:00,0.3379637150303092,0.5671771260801388,24833.305555555555,38073.12222222222,,,10800
